addressNames,poolholdings
0x691271df38d390def7919183adf35919d4794bdb,220926.0599493385
0xd2e92ae5e6565c8633ef26ae5db2771cefc9e66c,220874.30144947016
0x90b7829e64ccb8266e153bfc2166c3d85d11dcea,219318.9338
0xb76bf854ef3a9105a2ffe204608d06c7a5259604,218608.9821192726
0xccf3f02569084081870e0ad13c7e6b96841227f2,218559.34230156
0x1ef12b0626e2ea78bec7b0cc1ebe1846767a5cfa,216697.87402738462
0x6c1950eb45f0f8b2049e0a961976694c73a28212,215000.0
0xb089c7d40185e19e9e2ef86a61374fe934d16528,214844.86126163
0x6699f8d433d3de3700fd97fa20f1ac5ca13c3a0a,214742.05695
0xedcfbf2dc572582fe2fe9056968aa7f040d21643,214101.5946
0x58dc5a51fe44589beb22e8ce67720b5bc5378009,212121.94362070196
0x521aa1ba5819f24aeb9b968319788cd7c3325719,210775.75022999998
0x8832924854e3cedb0a6abf372e6ccff9f7654332,210048.16917618038
0x1908a3232eed9186b4a5b666075711d2db0200e5,209815.68000000002
0x4e11198f9605cce62af2bd7597fae88df0bcb333,209593.50554674657
0x3696f44f2b7fe51486f81d2639ff895202614711,207285.2247498085
0x80d0d54050c15971b21e877d95441800f5aa9ee8,205574.1432365151
0xb8caf299f347c1acebe9203fe760bf8f832fb83f,201922.27920000002
0x1cd9ecd53328d098b522a71e4e1719d4fcb6a2ca,201051.56696633
0xfdefe9b8ee3deef4c2875db4ce812605f2f0153a,201049.3
0x4b206d9bfaf1a2175a06c95574ea7d42dcda4e78,201000.86948544392
0xeff6cb8b614999d130e537751ee99724d01aa167,200813.91814924777
0x76a74a1bc386a91e5c4e78f66ddfce660b2c0e6b,200311.28430399895
0x4d7789433429509c19bac88aed5dc597c57a1953,200031.51752922786
0x5f5da9e71ee14c46d3f828ebe875f77a75539812,200008.7260897943
0x4c1824781c5ccbcebd140e2d96e83b9ea975f502,200000.60397582
0x610097be440e29f1017c0f5f3409f6286bb5a46f,199594.1925611
0x4cc7a9a050a90b73ef1122a4fa665a9dd11683a8,196500.12986999998
0x78b291e9b3d1bfb63d62b9510b2fa76244414e69,194017.09673048998
0xf9511742c98ddf6432f4825fee8928c045a124de,193615.97269999998
0xa594d3953fda05f7c89b3727275532fe2fa97ee8,193366.23247711
0xf6d4e5a7c5215f91f59a95065190cca24bf64554,193302.11047376
0x5fff4f17867489a507d36f8e22b47e559329c826,192106.33042234
0x9447c1413da928af354a114954bfc9e6114c5646,191763.25449584023
0xcfdd7568504e341f805b8acf43e720fb364efed1,191468.5832484582
0x3ec96a9518d995c10bdaed5b68dbaa7ed0dbe9f3,189760.58693379653
0xaff1ab701a2aadbf6dfa9789bd7ed1e31d640597,189685.29041939887
0x167a9333bf582556f35bd4d16a7e80e191aa6476,187781.7353002182
0xaafe9f9edbb7b5470d4ac0c1f56a6ad6b0de24d5,187778.78326357403
0x6934eaa64e1aeae3ac2a547d088c101b4b91a731,186779.3175769759
0x9a64b37e2b833335b27401bf368ba3f8edc7711b,186229.20231504
0xc2772774d35ad8fae299cb03d9d93f21c6208155,186078.6333779
0xe7dcbd2244ae16e26bb33e8e2966575e21d9f113,186000.16066
0xb03e8ef714193f371538ce9b1f782170b6c8e48e,185775.46251999997
0x402759929a389be0b3bfed6369f372d519e4af8e,183244.1667130614
0x139cfd93dbaf2682b2ceae7aef2465470cfb9ee3,182573.29492143
0xf36bf6b724b52401163785ac6180f0c88ff99a97,182336.744481
0xaef6ea60f6443bad046e825c1d2b0c0b5ebc1f16,182185.0992094732
0x085a2054c51ea5c91dbf7f90d65e728c0f2a270f,181990.97003998744
0x1650d971e5d1ab285ae6a5cb9889717ca468eb34,181581.31
0x9d0464996170c6b9e75eed71c68b99ddedf279e8,181453.01848606975
0x8ec5a76baf940c825b211dace7bceac2db4c5c9e,181421.80408243998
0xccf96c47bc3c50bf37c222fea40a20a578bf435e,181173.94999999998
0x0e4c3dc2b13ef1b9b79d940cd64cc6c54a4c7b43,181001.9013
0x5fbeaf978a7f2e0389bd6162e6d695a9cbb5896f,181000.00000000003
0xb5a46bc8b76fd2825aeb43db9c9e89e89158ecde,180827.95082571
0x0392321e86f42c2f94fbb0c6853052487db521f0,180482.70445046213
0x9ab57f9041f31511564df2d490de58f1a2cd460b,178724.3324202472
0xa4bce756033c95042c5778c565d322d55c3165ee,177802.00808715494
0xd1ddb0a0815fd28932fbb194c84003683af8a824,177060.52649881813
0xcda62e21dc4fb6ada0811c255aa83c6a5d6a20cd,173201.89227661586
0x0363bfc09b48616190d15ddee5987ae2d05da6f4,172811.42369036734
0xb4309cb2041025a404d6179831c08b73be74ee7b,170921.76499999998
0xae7122b6eea64379c83768713b31041e26f822fc,170883.80254516
0xc1c88785e9b5c9c85b3f6c99255c3bef9e3b14a7,170324.30503406003
0x1f23ff68d48682bbbba3a550fbfe9e2a82da8ce1,170240.4468903719
0x6c32679c3f6e33d7329dce0d42b2fa0190d0dff2,169683.7820549
0x70f5e6d6280e246555cba1e42a039e312a3435a3,167738.92052828943
0x5958a8db7dfe0cc49382209069b00f54e17929c2,165768.06194725895
0x2291f52bddc937b5b840d15e551e1da8c80c2b3c,164778.11194746624
0x6d4beb94f60ec025e64a375a7df00980afc34bde,164615.69999999998
0xdd0810594213c2bbc244c1865d874d032194d0e0,164545.72290532
0xa7069166b9c457fc3a42280b86682931737cd7c7,164477.18306444
0x081fbe6e5c6e819748bc8f9ac8cc75b220efbdc2,164065.22971999997
0x36a26a0cd97c1f0c05f89a945a4fde58affbaa61,163570.65060714423
0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,163128.77291714365
0x1f62af7b6cf1d1d5af28c7c4d4cfe524334ee42b,162872.3035
0x72fa7d834055c39a080b1782a778d8403703d838,162622.5404989064
0xab17d004fb55fc1d0c899af41ab34b6ab84aa7a9,160434.276
0x43943c43426d1c709a311af2bd13fcd7eff85ccb,160146.4634176394
0x1bdc29722ee8101dbb2b20600e297da74fa93a6a,159915.59657802997
0x4d2771a5504169a51a5d66989e9dfe368376fdce,159134.47975333
0xac2f57d759b4e378aaaa457c4f7ec3e8b4713746,157261.95001332002
0x17ad4e76e67e9937a2b2ef882e4042dd00cc60f7,155522.04668849678
0x6262998ced04146fa42253a5c0af90ca02dfd2a3,155336.17140616954
0x24a2c5be07d9f140bf39730897be85da517c9ad6,154249.31610064
0xbc64bde4c3b70147c47c16dd9277a6aaef7e0f02,153456.08000000002
0xf0bc8fddb1f358cef470d63f96ae65b1d7914953,153254.46935154058
0x5558d84d090cd6a6b16834d0814e67d620ed8366,153098.21451497
0x56790e4a08ed17aa3b7b4b1b23a6a84d731fd77e,151714.8234216986
0x1a4f25f0afaa48b9fd2a0ff1f0d31028c1b7f7ce,150213.63158411998
0xceae7673553c90d0a3cd1a494da35ede63910cbf,150000.0
0x706883fdbf7d11de4f8eaf6d6b30b020ac4047f7,150000.0
0x6c5830f8d38d9f477054abbd439f0d0c7d365511,149983.6848
0x60ad4af9ab29dd715f3f5135937790d88368be1e,149447.536
0x8f0e7db4c95d1d2b933a1041fd376b9d312588b6,149419.52732999998
0x1265a6d4a7a6239af609c7e00e61ef8b4b393935,149279.60127382
0xaa57a289bb22a1a0c583db306f6566ae2c0caf21,147985.68887503378
0xf6f26015f0760f7a4b7f93e765bc48883daf79a5,145928.88878862778
0xd6ec022ec5a8c7e4ad24145b45d085d337cb2f6e,144693.20631705486
0xa0e3e44dc27cc575c2551af600056e50cbe01b11,144240.0340286205
0xafb53315e65db1372658752134b04fe84dcb9d15,143978.0
0x543f029121397b33cd56b015f91cdac989491b99,143692.88042659956
0x4d5fa1839aed8dce51c5fe3bc23f4fc08e02702e,143030.45861253387
0x7acb38d5300d31c9ceafd252c374538cf2578bfe,142842.5621224663
0x3e7afc7b01a3eb5f277e688ea8631a52b377fcc9,142741.26993338083
0xf7fc29a7478efda17a4087a0294ff5f86ea87de7,142044.00658009
0x2db0ce822e9d281b65cf6c4c01a288aad4eed7e0,141908.9966
0x98adef6f2ac8572ec48965509d69a8dd5e8bba9d,141905.140658
0xbec9c6ec58a532cd8aca0af9ce28bf814651b917,141601.05961721134
0xa9812ed1077938e88577be7a8eaf097b5337ff5b,141408.52139114297
0xd32e72cbdc3d4164d5f51d6fc05ebddaf5a0c5b6,141062.40091575
0x3fc0d173e8b2af7ae8c2c9ac760587336272cba1,141018.1573
0xed211ec6f81f3516ef6c5dfac6cf09cd33a6dff3,140250.01611275208
0x4d24eececb86041f47bca41265319e9f06ae2fcb,140000.26160256
0x0b4f48cfad3b87e4743f2744ac11c06764f7c760,139378.48151525162
0xadd410697c1f890b694a67468e244413a1dee189,139068.0
0x7e91a3243b568a9b93633bc524f1c7b34a2fdd50,138601.42736810527
0xf956a46dba1a0a567168db8655bc18e9050c7738,138579.3797681778
0xb3305df054c5faf8b076ef6c2907194e69ca7b97,138209.4100802
0x293f522e26a3036325e64169f3a90c489ab98484,137850.9644611
0xde48aed2d9cba1120f2de90008c3b410c8ec5ee1,136734.83587007326
0x1c117a3f371be6371a2b501b1709c1ff1c962c0d,136258.01726676
0x2826a8a583aeb04b3b41184b2f869790c04af311,134893.694958563
0x5bcc2ba2ea7be2bae6384ba7f06218ec7984700e,134368.6178
0xe791d06f9e1b31ab8cae0397b9d56b5e4d89f684,133825.69045161677
0xb7d6b9535a272553a47099e66f001c06d5d17837,133258.57064875858
0xaaf4627b6dc62b2d8560a604392dbb4b92c34733,132998.7010466
0x6207baeba4a6b5dcedfa2007620b9a84a0b2fbfb,132544.28595921208
0xf121b1b69594f32b03a83eb52e8feadef97ecc93,132143.29286275094
0x5995867bd0b9f3e7ad2fbcfe73c82962c57fffcf,132137.992948
0x5edf8f2263241a8d2023d29d70ebf452505b5b62,132001.0
0xa00e2a7652248abeb209398227dae413e9479e52,131868.22590184
0x576f8c06da7a16fe9eccd50245485ed5c2bd0372,131819.47964231356
0xbe1c919ca137299715e9c929bc7126af14f76091,131624.02085620462
0xf623f46d4e35a33aa4f851e8018dfbfda54cb44e,131597.0
0x534d13bb58c948355e0e0863a26b0bcc08303dd7,131195.8605621538
0x3f8901515a980d8a84647257fbe8eb68e430b357,130910.05742000001
0x28766020a5a8d3325863bf533459130ddb0c3657,130577.84344120228
0xe19eeef2431194a9e6d1822ecb5bea42cb5a8a9f,130210.49138495637
0x1b82850e491e6176170b32ec3f29af48eb2fe372,130103.9564854327
0x24b65dc1cf053a8d96872c323d29e86ec43eb33a,129714.24260061183
0x093e2b3e926747eb1e0830c39eff2ac905ab710a,129166.89899328315
0x4dc599a57c6e57de41dc1eac6e5e0c2180cffa96,129009.05503485876
0x444804e050961823d66c60cad8ce7c8bf80ee7c2,128888.77033466942
0xa69babef1ca67a37ffaf7a485dfff3382056e78c,128454.41858421758
0x6fa9720ff6c36d2810edde291882720b4c8fa8c5,128337.93012591549
0x8494aadabcbccb56aeea457ee63d47d9ddf2b050,127909.00850752216
0xc47ac2ad9b192e62e6107763e9ccca4f56d2363b,127236.05307843
0x4a70efd32dcabdfb6410a685b751df706fe34d17,127005.94748411368
0x541a21cf410cbaffb2c3cec20ecdaf40426f5016,126562.80135656243
0xbda27f6fd8a49fadffdd39d14564945f841f7ea9,126538.05910202848
0x1e7ec443262fab908c390ca44b7ed53345a29918,126371.26575113351
0x5e185836f4c27c1be26702ed973f955bfe7814f1,125976.82453920001
0xb29cd9c87a624b940335d6d5e1d4aadf7d95beec,125720.57165278407
0x6fe6eaf7a3635d4794cd0ca300e22e0005f2e9b2,125389.46612746292
0x8a422bc21b4a40d53032d22a882797fd36c95a58,125043.26281515232
0x24eb3a39856723138796c5068a17ba4fb15cd25e,124030.86673002668
0xac8f44ceca92b2a4b30360e5bd3043850a0ffcbe,123565.7064141796
0x2345d071e6844095b5d38bf758a1d2e70f8bdbee,121819.92620684317
0x9f987631a0acf112c15ed7102f78b7606a972505,121632.36774
0x7e880867363a7e321f5d260cade2b0bb2f717b02,121429.4392071896
0x204bcca1927f3375e535dc37eddada561c96e827,121192.8091
0x72aa5fcccf0fbc5d7111ebef5f460bbf899dacf5,120893.4863995872
0x4c76308cedbd34057ef95eb6d1652f6b1ed4a201,120855.77194402994
0xd561e5effbb518dc6eb67dfc0783a84ddae28562,120002.3286
0xf090d5e720551d8f6bf75165492f277a12e0397c,120000.00000000004
0x57c2a615b268e8db97d17d6068a96f95f40176aa,120000.0
0x5502dc8e3596d4e43a695067103ee38cc726aab5,120000.0
0xe5ae5aac9a19ec43abdd161e95640a1cc12ae348,120000.0
0x5ffcef2e952209df9dae388b0621992b16cd1f3c,118531.93072364415
0x2e8464009b6a77b604b15ef68062f7f2cd6c1f66,117811.34097643
0xfcf9a1cd7b570067428630f6989bd60432ff5960,117651.34
0xbf4173060a101868b047694c5e7d31297abeffba,117393.14410266
0x070fefdecd285e10d3cd09010ee955225f0c0905,117164.76491145563
0x0406980749c12f1f75357c1e75837618b0dba26a,116341.78668889
0xe487a866b0f6b1b663b4566ff7e998af6116fba9,115944.167337752
0x1d5ac067437c19dd48cd3ec7cdb73cb16ecc4e9f,115869.78499222471
0xc5b0c2ab6e46caab9c01d02f1b486f0681bfc861,115793.93103381111
0xe032c082855a8bd2a63036ce9e48e164ef6bbf1c,115716.73917868709
0x6fd902b93f708297434ee9bcbdf1ca53b55288f2,115557.04930707421
0x7687225983e8af469d53c16680150641005c2d85,115514.079
0xdb6b6b7637dfa35e34ad57d0ce86a934fbc074b1,115441.46651326996
0x2668750422d0cd6c7aa94162ee3d28b5d40b1fcb,115030.88026702632
0xf982978d4492246866cfd4b269b1dfe543cc23f3,114681.80582291
0x9f2f1e3dedeea341c479d3bd5d5775de4448d8bb,114486.79654041164
0x23f4569002a5a07f0ecf688142eeb6bcd883eef8,113849.7724369484
0x71c0a38dbf006e9ed57dae836c30b8e1e5f642f0,113527.352297593
0x2fa4ddef6483bcdb1b6cc0b2e5dce3f29923ca51,113226.51121968495
0x2acf35c9a3f4c5c3f4c78ef5fb64c3ee82f07c45,112592.09576594821
0x16f554f8cf8121c39bc3ca9188ea9e757e7eebbf,112175.87948623956
0x9bd25e549ea9568569b132c1dc308ef3aeadc297,112101.36295438258
0xde86ea8867e63a4133e255a3e2ff912dfea6d658,111721.14264865493
0x71e47a4429d35827e0312aa13162197c23287546,110766.89470169829
0x745f8f732eb599ad82502ba89878f2e49e85dc02,110721.8413
0x124d3b272d5de230d94bed9172a9b2335477c2e4,110616.20405054999
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,110556.84878995088
0x39ed671ab729138e72ad218f493295078990021c,110493.66342728
0x83175ec97c466a57a3fbc2a0a36cdc2db63f896c,109663.008
0x2c10c0cf30e2e65b376056eedb6a5cb74dea72d9,109594.38617862157
0x4ff0a92299772e3ae66d0a5d28d786aa59baeb92,109556.30012354
0xc865d960170f64cc340ba2655f2131f390ec09d5,109289.8481
0x4fe1f04dc18f153bfcf2128cc6fdda5c8d5e0c0c,109200.34784933999
0x7054c2dcbdb54cd2a3d59363cd54331c99fb4b23,108628.91020428037
0xc31c7b589dfc3c3bac115b51bab6e56a7a765c73,108115.09648034822
0x96e795de24fe209a4848a25084968391cc203a59,107745.99850423477
0x766435c78d02aa78de223ba464a13e333500bf0b,107481.52897914512
0x50e11ee6ecd5dc8f5cbd06951fca04c536e8fb24,107477.2728926
0x0c7b743399007b020c0f3e688bed9fd476092dd7,107475.24729822
0x378ba9b73309be80bf4c2c027aad799766a7ed5a,107172.47972361116
0xda03e73fca2334dfd8c7c223169fab4a7d186be0,107140.01368110644
0x63dfe4e34a3bfc00eb0220786238a7c6cef8ffc4,106850.68090595353
0xbb289bc97591f70d8216462df40ed713011b968a,106655.17036269777
0xd39b2a305a009b124f27497881626035491d7d5e,106510.14774899062
0xeaee356fd8cd1d36cfe73cdd3d7d581bca708074,106376.65773039502
0x3112afc6cb984ec88e3edbdfbc32727a15f8a592,106128.59285531408
0x3ab9dc749e4490004419759427f8d5521ce30e60,105514.33609214239
0x2e11092afafce07f68a2579b76139233b1ba6caf,105395.3165988804
0xde748ca4a5214772ad640083f4fcf81601c8db62,105186.20808535
0x1d86eefced770d512e3238cdc5e510f8f4fcd8b4,105138.0238875
0x99cef373e0bd092d06d5ccc15e06c0325942ebb7,104876.69069652999
0x4c1d38ea92b25c3bf255a177ad9e5e5557010b04,104438.89
0xa52395f3b42ec41a97af9cc6bf734c19db5b29f6,104412.92046418364
0xeb8c623a5555c363a9df2862470055a801b7cf65,104112.38302000001
0xeabc239670bfd3e14e4a3994eb2041e034492b32,103992.0311682889
0x4b7f3f3cc2258a65feb2d8060097aea937bbaf80,103715.30554494985
0x71ff5ee8ee0729a3fcb5000039be4bcf085eef87,103662.54887627
0x399b170484720d90f38f2a69f6c2d57e2672926e,103400.0
0x4525f7d64a4d69304a5a8a1f9345fc44de308b8f,103397.74669999999
0x312d6f16b3839196f9531fcb77261776eaf46e43,103375.34469227
0xc400555c7ae232f06d244d9fd38a8aadff5756c2,103329.96947818939
0x7f22646e85da79953ac09e9b45ee1b3be3a42abc,103270.9009800607
0xa6a12783e9d3d4efdd104376c8afeec6d19d6e7d,103020.58116595753
0xb9c6450f13dacc909739fb1ab56c210c2747b0bc,102983.91872454
0x20846d22ad6f41aee887a706db8794cde4fcceaf,102472.59785974579
0x2d018f3602c1185766bc725e3390caab6f44ae5b,102386.14016173937
0x9afa740f0072e4f453383af9405589a255066739,102328.63569377
0xbfa230b16c4f9ca2b3bd0093a5ffbaae868f97f1,102265.72594094
0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,102027.47278026224
0x71cce245655017ee94194795377bc4d3994cf53b,102019.90076176517
0xc6af2a35ac5901f6eb0afa81e590286413504556,101997.9
0x4ed3204f871093e93aaa861abe83f61076015861,101646.21451821999
0x8f4f86e75a40426fe9c11c76b402f9986b597cd0,101513.48201610685
0xc7a9fb7d697cd509b1c228d0d2767150d21d4e0d,101506.13078393665
0x5c7c6d069ba232718f37c27a9549b547c359e31c,101448.81856352364
0x0f48a73e6c30b7df9873e51acff73d44160f84ff,101420.75499999999
0x0f6dcac323db9d35b2ba60672d83874d0846b850,101411.44273649355
0x67053e9d7584974282801e76b0594ecafae11f84,101140.43
0x41bfbb406e6b078b74ab561dadbad09b6d98950d,101010.0
0x2f374d4cb2d5aa194c8279d6607d5ebd59493c3a,100965.85746668365
0x9a3f538c3f036bf456d44cd1a61b0ad44445e7f6,100890.82792871787
0xe37c1c8030cf58818614912835d61cd03d8c40da,100857.41611018001
0x9b728c6b1656b26123790e94a7b2a6b99fa11e30,100646.21999999999
0x005b40b806112081684f78f7d35689097d6d09af,100313.0235842128
0x1a6804d99f56e76959a786b8274dec44e4881a06,100301.41682286197
0x49eee2f58a5e379471ab4ef97bb6f604e5ad047b,100274.87686182412
0x798576f0b501a8eb61d914249676e3878584b2ee,100161.46864743056
0x368ec4b07c504cc0fedf1167da01519414a6e337,100129.18062875001
0x7ec0fec794b8736ceaee0be2ad2dd37bddacc1cc,100125.0
0x5e492780bd06002c8702d9e583b5d21243e95595,100114.43371843001
0x51b0b7ab0af8ba0e689299f00a733de2f7080569,100110.52254265138
0x762a02bbe7fe9c6c2c7aab887f849150b19c6720,100073.18346456366
0x612cd0ec42376308c22fb471772639661e193710,100039.86323501
0x14fd09b12f22d1fcb0ea184ae4afafb8055a9bef,100035.47890899
0x2fcbebf551102fd76dbd4f81051bbdabac5ad095,100009.51252823001
0xef1bd5a2969b4c3c8febf83a9805541059480eae,100000.08047685926
0x36ffb4a83d6db2050976741f4d70457737a3b8da,99999.99999999999
0x21c2eef20632159cdee425d3d6c504022daf6eba,99999.99999999999
0x3ed2dc2f7b063ba933fa8aaeabecdf6583ac335d,99999.99999999999
0xda4e3372499c71464aadcb2cb373428279dbbe8e,99999.99999999999
0x76c36ce006460c09c2ce236a0282af686844b3cd,99999.99999999999
0x21e71b5abdaf8f6a197648fdeb62c8948eaa8f5f,99999.99999999999
0x05de286d627fa09a2b1ecd9093db1ce025e75f57,99999.99799151761
0xdc8bdb80e0cf0cb9acbc61922b2004a136dcc6a0,99996.41527864001
0xe5bd171e3d44721da5446db7fd8154c798ac674c,99993.0
0xcfe7ba85d916875779f9668b606b70051901d5ca,99711.23813317131
0xbe8c3f9752ceeb67f4b487952ad4dc967c6e11d3,99418.89717776736
0x38f6d5fb32f970fe60924b282704899411126336,99098.30679317501
0xc030b717b96b83bf4ec4a075dd547614953968fd,99049.16942523963
0x382dcda80dfe68fede3d6b385271d60346e54fa9,99000.0
0xcc67717e45e9b2e33e899e70123e9305a1eb6a75,98664.53156931013
0xafb709f12a96aa8d8c96c1b685eac2cf039d2e4d,98584.58282292
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b,98142.17510552183
0x3eb0510a2c0fe9a6aa367ebd455e011f912413fd,98123.25141853248
0x768a103c5671bbd759eeff3ca45ee188e23a7c19,98002.9238359949
0x4f30a3a1a6339290f297666d35b1d000680db6ee,97616.91861390344
0x8371140c8fb4a60b3de2f25a9a61f091802861be,97435.75732799633
0x404cf4692e23ca05b9cc8c2f15ff2185a2f53289,97278.55044257999
0x3b3f3ea865293f004e01c35b9e8ba80daabc8a72,97193.68933743435
0xd6c1aedf8959bd99abd8adf7ddf32c45eb220b1a,96472.84513925
0xd3098766bf4e275eeed75cd37a0bbe0ee16ebf8f,96234.5935817
0xa51f415e4ea9d8c94f08dff462b29e719737ecc1,95937.90164126542
0xd193a16754a4d2e8b0f0de36e1ca18134f4b5c51,95444.82018985902
0xddbbeba2f3e4804537433ba8317ee8601a5dfa97,95404.47597806081
0x8fb25d40add1f28016ed7cec11e099a1d109bd4e,95333.87126363043
0xcbf40d8b9e8498a42e045a7834310507118f4892,94977.57652229024
0xc9f6d73fd06b8eeb0a4e87cad407219e10f31712,94927.09740974578
0x2cdaabc788448f24b7a0b91d5bcc9ede7f27f3c8,94735.63355197813
0x2ad0fb45590be993f529d6365540bba3e9ecbac0,94604.07989699999
0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,94190.4551232211
0xff471c00552feb011a38547337ff2c9759aff86c,93920.60469004839
0x4a761c67db38e5b1cff7b1b96155d2bf84d3e83a,93899.77585641018
0x24e721d9b2f5ccc5b5188a5b3fe246b034d90881,93738.65689999999
0x1d4548d09022e298f53b46cd68a3c6a16830371e,93588.05700555541
0x8b69bc92db67f7966d3d52a4193d1caeb89d6635,93565.96646782059
0x3c6c53556f126cb62206bcb4dd3f12ffde112614,93347.96508000001
0x7ee91b06a6d683e7104eab65474d2d6db37814cd,93293.16
0x2cc47d69b51277734d82120b855275bf4642af11,93279.06439294781
0x9be353a221c4f3762092f44896054bd071b1481d,92825.31702112984
0x61c4476a41c2d9b3683258ecbe08abf29a34dc3e,92613.51454230108
0x405237f3b039be62692bffce30badf965f7f5e39,92144.32606883856
0x208ce130edc88e4a72fb4b7633cca199f54ac093,92121.6159638
0xec32dc1f06d04a9bbb5fdc84118075ef0840c1b2,91569.1275785953
0xc814db50d7543d0f4aa8d8e5cedcf4a40f8dc7f9,91517.2481566264
0x7641d6f27dfd771daa164b9dc9aa13a8ebe41ce1,91238.26961587131
0x7d2aecaa79779986e15af7e25ab6633170e78794,91146.69652850826
0x49033518f957f90292db61ec5bf9a8f59344ef65,90864.5309
0xe6af29998f3915dc8c01501bdf2438f66053090b,90199.77160000001
0x2e10fdc942948eabfb48538df2535e94f85a8c5b,90127.72744298
0xc44481910ad7b82cd8ef8929f12586044cc88863,90097.65629781343
0x958bc7f87992791e89a5cfe764ff5541f6329642,90095.28093739596
0x66db5a3eeaeec550e6420f6d577379c14c72d759,90044.81665181
0xb235205e1096e0ad221fb7621a2e2cbab875be75,90044.2897028846
0x799f07d06b80779397b952e279bf516ac5d9aa23,90012.57801973073
0x4964a844b07b43c3f932a21ceb0a5eee2b679245,90000.0
0x117147b27711a740fd615d7f886cab8e648174b6,89967.2
0x4a09c768c61681849c31a1602fd9ea79b8a85b30,89894.0
0xe57193103a43a3f94ffa1345038ecc0fe294c959,89880.1
0xf7cb40bcb20b92f328457123db1bb23f0bdb77af,89345.698
0x889dfe07caa0baf3814ddcd1b933d208d9913b5e,89222.16736788541
0x01641ef08e524ecc3df1be33068a2c06266260dd,89125.1410536
0xd7efcbb86efdd9e8de014dafa5944aae36e817e4,88715.80910133792
0x9fbf47cba57527a93f97f5bd4af0375b6896f5cb,88578.25703985755
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,88294.87472075176
0x8e2ea20e1e9e0b56f69de7de2ed93102debe19ab,88000.0
0xa03400e098f4421b34a3a44a1b4e571419517687,87994.56924890802
0xb0b3c8d9e4ca7c46d24d8007f518a2a280491624,87715.0097
0xf06e58322bb5c9f1a747aebb143be6eb18b5a366,87659.748
0xde7adbb368c2616df8c5c0e986933bee8f660add,87656.4616
0x29065a4c1f2f20d1e263930088890d6f49fe715a,87448.64
0x1e5afd706de64b69d6435d1c00de42be05411fbd,87386.77799495666
0xf235aed70299ed0b8fc3f9a886032f5aabf60338,87342.0674063098
0x5632cf9a1b4ac936a3c6d3d66eb75c0344c61c2d,87197.79604412292
0x1ca5aa5b1dd8d948bb0971a5fb1762fe172e0040,87153.7386648935
0x9a1a9768164a2195b666e8bcc522df62e0239351,87115.53994431758
0x7b53136f90aa5996db990f4ef01ef6a59f2ef1cd,86955.00271951
0x4bd5d115208e0b88906f8af12f6314bb62c2becf,86741.48805803999
0x38b78904a6b44f63eb81d98937fc6614870cfbb9,86582.81154237202
0x3fbaf22bcdb6f5f938f0fed0d96d5feeebf915d0,86527.74764815357
0xbaa555868421193b5e86bf1842d58fed36fa95e0,86433.30055070999
0x5dc8961a514c48998005b07773df40a3df49fa87,86368.60592370534
0x03b665d2bdcdd060548ed50a071ed32cc95db760,86136.38090005789
0x5c9625e46e78d81ada39f1953387c2165fb20459,86096.39878728102
0x221c7c5a448c87f6834818f255d28e5a8124c4a1,86019.48447591873
0x9999f5fa7c56eabf937c06cd8f6c0c9d526cf934,85826.20900573285
0x4591fd0c3160cdbfef4caf804df3e45da23af56a,85797.57836587999
0x27f6576e79d4ca65be732f9abdc186a9ce0bf644,85575.61057710432
0x4a2631d090e8b40bbde245e687bf09e5e534a239,85331.0469972216
0x7697f96ddd48826529256886b6d4c07605d16486,85177.16811784044
0x913131bd195509b4707360909a2b68457e0ddb30,85057.12256439
0xecaeb8a9219f0e2e810be6791053ae5807683263,85005.09896738268
0x1f37f8fb6d3e550ff781aa6c8e76cb4fe44ed0f2,84552.99361921217
0x7e2b5b1d296f67e90fe64a9589d3009be0dd105c,84217.701
0xbedfa3e446485df7cd14d5fdc2baf54dbf848731,83844.7932029017
0x56237a86e1794672a5e436a4defcee6e643d3a06,83827.03439999999
0xcc0b4fb77e21894120699e6d198ca611b082766d,83682.76354884471
0x74a46f75591e6d2940372fd6f06d2b5c8e3dc6ed,83673.63933721001
0xd6f82502f20647dd8d78dffb6ad7f8d8193d5e29,83312.4142735877
0x6790a94e20065dde883ea2224fe08ad865673a5a,83125.90696472256
0xb40b36c52a1cbaf2fc69c47231d01c122b8e5cd4,82798.70311490947
0x1a1a7bd06022d50ebd1793f69597ec0cde5fff95,82628.60073610334
0xbfac3f48592dd524e4e65ea5adcf4feb0a7e5bd8,82568.22916458
0xc77a25e041b8a97847fe6aa71e373893a05c1bfd,82368.91370600266
0x01ae292549e4c8728d9231c64cb72f17760c6e0c,82128.38577197999
0x051c42ee7a529410a10e5ec11b9e9b8ba7cbb795,82031.88352776687
0x52ee153e6b751c0b6c45bf2075f4f07a4dd61da4,81884.35225638504
0x5f5a9903c4e030597a956634adf7e7aed2040e78,81748.77764136999
0x6228fe94d88bda1493d7aa5c604df6073ef9ef14,81705.22215705436
0xa145bd8c9e421d332718a4c416cbe4016b8992dd,81681.9629
